Close,High,Low,Open,Volume,MA20,MA60,MA120
23.23710060119629,23.947493769878403,23.16922966485619,23.924870124431703,223164000,24.866031455993653,25.834807046254475,25.894485187530517
22.78236198425293,23.160184007754427,22.594584139961913,22.750688529742455,273829600,24.667166328430177,25.793548107147217,25.844173876444497
21.820838928222656,22.65340187747959,21.816314889432988,22.325354693911653,324377600,24.42079095840454,25.73821601867676,25.783775504430135
21.93622398376465,22.422640191298093,21.890976687001704,22.295946379502862,283192000,24.20970916748047,25.684093729654947,25.71975997289022
22.29142189025879,22.41132878701104,22.0221957987083,22.39096802012428,198957600,24.010165405273437,25.641823609670002,25.66117122968038
22.614944458007812,22.780100375599023,22.361555100877425,22.748426921716945,196616800,23.860621070861818,25.598750432332356,25.615613238016763
22.033506393432617,22.89321880806139,22.0131456284801,22.696389449818714,249758400,23.689922904968263,25.549065399169923,25.56532204945882
22.515399932861328,22.732591812182573,21.66021316505182,22.162466149593634,252680400,23.565830326080324,25.50482120513916,25.52028007507324
21.974681854248047,22.105901416409207,21.574237972704516,21.76427866873913,319335600,23.40508680343628,25.443905607859293,25.473965215682984
21.868356704711914,22.318573769452062,21.605917506484115,22.264276659019213,212350800,23.265723419189452,25.38125556310018,25.425624338785806
21.89776611328125,22.2145024050671,21.135336820505717,21.51542002543395,289337600,23.16120080947876,25.312562656402587,25.378257354100544
21.78691291809082,22.14437081000965,21.47922637678973,21.958854077114072,208646000,23.03642988204956,25.2285808245341,25.33112529118856
22.94525146484375,22.954301268454177,22.25522076876574,22.314041903123197,263202000,22.97070665359497,25.178172079722085,25.295645650227865
22.497299194335938,22.97013981957926,22.44526325095706,22.967876936978346,207178000,22.866975784301758,25.123038387298585,25.261778020858763
22.62173080444336,22.823084210172762,22.187350539908493,22.60815696057469,300308000,22.7760272026062,25.052256902058918,25.236048889160156
21.135334014892578,21.86156398885528,21.117234406090553,21.72808325760617,533478800,22.624446296691893,24.95197121302287,25.196512746810914
21.286911010742188,21.384194235177628,20.902303877526773,21.219040077507753,222715200,22.458725261688233,24.85807908376058,25.15777047475179
22.022193908691406,22.022193908691406,21.345737002796966,21.445283124119083,257666000,22.345831394195557,24.770133940378823,25.1244234085083
21.816328048706055,21.87967498641264,21.583301073824863,21.82537785781765,163774000,22.245947074890136,24.67353884379069,25.081476163864135
21.375150680541992,21.72808444103568,21.32990165607242,21.5878150542907,149428800,22.122985744476317,24.57173099517822,25.04654795328776
21.798213958740234,21.909071026129215,21.284650146650772,21.492790439810253,183857200,22.051041412353516,24.479085699717203,25.011860036849974
21.973363876342773,22.13941594307392,21.65263554942315,21.805038383742684,185886800,22.010591506958008,24.388831615447998,24.9788006623586
21.38650131225586,22.046157647643817,21.31143832907331,21.95517026768687,185672400,21.988874626159667,24.29064416885376,24.939330180486042
21.611692428588867,21.768643858114547,21.16358107706259,21.184052323567805,216085600,21.972648048400877,24.21053845087687,24.89948353767395
